,Volatility_Time,Volatility_Time
968,0.09408781144128989,0.07555394447577815
969,0.09916025580903069,0.07821533043148576
970,0.15400768721227706,0.09405461575771933
971,0.0979317979197194,0.07388300844088894
972,0.11480599254944146,0.08194616100177432
973,0.11797201873033145,0.07829808745699231
974,0.11315082318609343,0.08358636995900946
975,0.11574489803726658,0.07328665147951421
976,0.11569876349785631,0.0701903725803603
977,0.12197104307795403,0.08827066100989112
978,0.10018488995785817,0.07836532267409194
979,0.16311290175374546,0.08443315012265253
980,0.09060291202357751,0.06763198581973048
981,0.10671369510657563,0.08136426444984338
982,0.10586666620609168,0.07096925793199702
983,0.09888459800279516,0.07008895901355174
984,0.11839985441485941,0.0788062244607676
985,0.1275422883156083,0.07393125954857128
986,0.13376577713950089,0.08894931577992272
987,0.09227213250325407,0.06472665468334285
988,0.08675775794638468,0.07609959930245021
989,0.1405144316179481,0.08916592518955553
990,0.11411617647402678,0.07095911273418844
991,0.10530253822895676,0.06895821514257974
992,0.09750247367344134,0.06474722737727483
993,0.10803121258510376,0.07692497260390696
994,0.09847389141763382,0.08074627067214754
995,0.1302242731061718,0.0912314212713851
996,0.1042176135305975,0.07720912886987863
997,0.09023907261340954,0.06257707061842846
998,0.09885519703679893,0.07422497491281964
999,0.11626688306296097,0.07952893987317473
1000,0.12330802393710033,0.07435671709349863
1001,0.11601952861768607,0.08274596888344747
1002,0.10774610956922036,0.07872462241104268
1003,0.09353193064983205,0.06173697634805573
1004,0.1062953248241808,0.07699107110181505
1005,0.10724061869261389,0.07928249280316318
1006,0.1167365821870193,0.07525306065390167
1007,0.10781583695107964,0.060742133135351026
1008,0.08917961796673361,0.059607182099743306
1009,0.10740439530062117,0.08727980169871251
1010,0.09582682141643013,0.06603484541664854
1011,0.13494064725550747,0.08083981401603038
1012,0.10787915866223574,0.07774887664872893
1013,0.10732068906055836,0.07421770513894614
1014,0.09556151264305811,0.06373915819409755
1015,0.10257233551522368,0.07398382009793018
1016,0.1126515240374453,0.07809303257352897
1017,0.098293821661599,0.06899051537341729
1018,0.09967040137519775,0.06919968817494086
1019,0.11913941626020592,0.06646612527347906
1020,0.11190793930181774,0.07262276354902542
1021,0.09517672627744929,0.09270248263556921
1022,0.08393153353777866,0.09075479834842239
1023,0.0797647441573907,0.07384285062261207
1024,0.10722843008543606,0.08032116474347797
1025,0.09962411269135697,0.06870442870259844
1026,0.1251238480743666,0.07755423473887936
1027,0.09592652964585408,0.074592132799355
1028,0.10171961014978725,0.07536968906687666
1029,0.08582141597040947,0.08855914505296279
1030,0.08504980814697717,0.07032297002307998
1031,0.09656562393983317,0.0797929531602193
1032,0.07909182520259829,0.0634977122619918
1033,0.09070622773884844,0.07414389907672658
1034,0.10118288794626579,0.06667851211079963
1035,0.08970303969964687,0.06647254818413949
1036,0.07805829549813514,0.06134766652244288
1037,0.08261662559615833,0.06619743727430327
1038,0.06304653547044718,0.06271213421197591
1039,0.12924122759619805,0.07071577644566879
1040,0.0783957748918371,0.06303355396170886
1041,0.07796823297239179,0.06643461406776988
1042,0.07900181502560688,0.0812136730748088
1043,0.09355213274221617,0.07489723661709421
1044,0.09386650205805269,0.06975183327122522
1045,0.10594705768533283,0.08031280490496509
1046,0.11726636584060873,0.07794891054919777
1047,0.10314165908102207,0.09595268760180144
1048,0.09569309463965371,0.0707140386838392
1049,0.10888029012380754,0.08926009512979834
1050,0.11456790269118097,0.09928317404625989
1051,0.12339032222800402,0.10081502202569555
1052,0.13671466778838923,0.09909831323601251
1053,0.1118565252897303,0.08790845111671118
1054,0.11561359745650919,0.08479518752594724
1055,0.13337690096790356,0.09783713524138457
1056,0.1468034160485346,0.10140484961281032
1057,0.10768353182167265,0.07512530704551046
1058,0.0974292803015102,0.06264266441606324
1059,0.11938937189935853,0.08207684943885499
1060,0.12730100572087605,0.09215168658070676
1061,0.13708023019957236,0.09450653242110328
1062,0.1623703031897411,0.12388227842013995
1063,0.1315215643485609,0.0921551050343601
1064,0.15070722814938955,0.09836042897266516
1065,0.13992578590237773,0.09265147075397608
1066,0.18241420718246945,0.105093027826522
1067,0.12158569360894467,0.09935671516772876
1068,0.1159762105773862,0.08523835596707402
1069,0.12840768585072934,0.10265685325341058
1070,0.10643089114876375,0.08760022102605568
1071,0.10579323778434704,0.09489769285435228
1072,0.10367637348235248,0.06950411668992042
1073,0.12392548660442589,0.08739315912640788
1074,0.09212020077450386,0.07042466837931537
1075,0.11889966389045814,0.08866422750409815
1076,0.11750188499728798,0.08867589216583159
1077,0.09238071169609889,0.0724429083182042
1078,0.08712701159025832,0.06438050602471061
1079,0.11082334570189838,0.08239286467861574
1080,0.08550826653196034,0.06035804453287698
1081,0.10180820234586713,0.07862501442911969
1082,0.14242774640694028,0.11086834916788549
1083,0.09192273722527064,0.08541341410401196
1084,0.08193417669258711,0.05848109730923997
1085,0.06926332877192645,0.04869969642725048
1086,0.10908766425307245,0.08373005106072366
1087,0.09502253746656589,0.06814504247808517
1088,0.08775234524596638,0.07134301877744974
1089,0.09356385100493661,0.06428167368496544
1090,0.09632687134446559,0.07021192828123207
1091,0.11754057430575895,0.0727135744837252
1092,0.0953208780580015,0.0773742770598065
1093,0.07873959138166542,0.05784857524024266
1094,0.09100339339807785,0.06502160752999546
1095,0.08521719820057583,0.05779252287946137
1096,0.08202645194355429,0.06609430864805751
1097,0.07860602768744816,0.06257086092294908
1098,0.08703131283362835,0.06802812440780383
1099,0.10597797801254623,0.0722410683789426
1100,0.1153610082624235,0.07780719516256124
1101,0.10938967160629808,0.08525079052328374
1102,0.10911835903860477,0.07338578866497598
1103,0.08030750673828616,0.05715854223793769
1104,0.08620247067284262,0.06438221538234111
1105,0.12128485784829851,0.062070953569246246
1106,0.14268143449281845,0.08451405317383663
1107,0.08209683231600862,0.06481214083396693
1108,0.07220575439763308,0.06164660670176252
1109,0.06958441475983775,0.04940485752938493
1110,0.07153282443791123,0.058716299198076825
1111,0.08123187064049957,0.059935363923487715
1112,0.07707376561825735,0.05750789685272956
1113,0.07031082758623099,0.052658038985212256
1114,0.0681068373121009,0.05348199833485063
1115,0.06443079507261608,0.0456050567311983
1116,0.06609004468439192,0.04264318598646354
1117,0.0791289988989135,0.053335349167695514
1118,0.06817809317441534,0.04960837737308256
1119,0.0720248194393777,0.0486796483676856
1120,0.1074047832799219,0.07232611431360676
1121,0.09304800608136418,0.06098965850808981
1122,0.0865063504974503,0.05670735881119822
1123,0.08765580189019338,0.044402517189170175
1124,0.07130068640531274,0.05771877828865483
1125,0.06733623834126025,0.05427365946731763
1126,0.07377103532920318,0.05299817867031949
1127,0.11218543400506244,0.07443533040692143
1128,0.08736077521648938,0.05598012542992317
1129,0.09015241287296934,0.056800079591185555
1130,0.08927842423807707,0.06685093028863835
1131,0.09398709850761698,0.06584884486354792
1132,0.0773200590840418,0.0688929416307497
1133,0.08739386116228674,0.05130072634317112
1134,0.07813739688321011,0.05869748069814189
1135,0.09269557468201042,0.05544062123085304
1136,0.11520143908459879,0.09081063193074516
1137,0.09841629592991005,0.07418903532456701
1138,0.0919771975176431,0.06690304896649868
1139,0.08814664797400451,0.05964880271541506
1140,0.08996415657788452,0.06776254604734029
1141,0.10255629498950554,0.07145928167456955
1142,0.09679451082093479,0.0660302452724362
1143,0.0792256618175444,0.05758659916011993
1144,0.08109311754134806,0.0736387311465802
1145,0.09276602035829223,0.06954345635738854
1146,0.08350173036801962,0.07305256002783968
1147,0.09144045025974634,0.06985642303884308
1148,0.08823270556419607,0.07284839420325782
1149,0.10289093050939956,0.06259529181528224
1150,0.0838588197039834,0.06673300932962746
1151,0.10027474396088266,0.06782544259571761
1152,0.0798101244169466,0.07864914738416513
1153,0.08018568911691401,0.059811846634074906
1154,0.09170993532834204,0.07174829545506836
1155,0.08634438492202008,0.0691519534718734
1156,0.08899275800806009,0.06955128218481232
1157,0.09032770770877,0.0651379952455745
1158,0.08265368795135163,0.05707403425878856
1159,0.06992691063938271,0.08109360987582566
1160,0.07693073056408598,0.06639152837264209
1161,0.0765390316033144,0.0766291985994579
1162,0.06686248598989951,0.06274600389278842
1163,0.07161905779226302,0.06782100228570652
1164,0.0713508417296971,0.100286222939198
1165,0.08682393956077769,0.09262331104159417
1166,0.07620236711687677,0.07120597933084823
1167,0.09157765917792267,0.08145115716000009
1168,0.06450309398527262,0.04590860854176612
1169,0.05950437832625527,0.047586287536071234
1170,0.06493619381289649,0.06211553677898602
1171,0.06677458926427643,0.05792091202104827
1172,0.07379695275846135,0.07515579770766874
1173,0.060316443279536135,0.061520863946500075
1174,0.09497987281445558,0.05572857489378977
1175,0.08055450056734206,0.08707924907967042
1176,0.09118668574917596,0.07060556364981894
1177,0.08120873031264335,0.07000154922345694
1178,0.05970040557715789,0.058463431835264174
1179,0.06770802414865713,0.06528936010833288
1180,0.06756111615070098,0.054088347824046236
1181,0.07936286616708019,0.05904687617265566
1182,0.08208667716665227,0.06539858711508081
1183,0.06696874036118916,0.049404455369244614
1184,0.08317291604290042,0.05747233929510751
1185,0.06293323677066778,0.05460271659098363
1186,0.05572446885189214,0.05212523056057574
1187,0.05579483228452631,0.04874043201016892
1188,0.056602666645750394,0.055574965918364055
1189,0.06892712672028434,0.056196685841090256
1190,0.06936126353750789,0.057135368331976875
1191,0.06422636864530853,0.0550795858689433
1192,0.07012023010285466,0.05641196301451358
1193,0.06642825938257454,0.05413655143138323
1194,0.07260504741925829,0.0636899756176422
1195,0.06017747421715527,0.04623234590858942
1196,0.07447013804236294,0.050148401714656794
1197,0.05203122808056423,0.06702454880183699
1198,0.045746789161699206,0.04996927956547827
1199,0.04786980434043011,0.04509790300640431
1200,0.0608782472265759,0.04451616350637209
1201,0.05386066177997649,0.04881049548284704
1202,0.059921381490654055,0.04572436659163931
1203,0.06181164397806363,0.05451378429601481
1204,0.058503917885514595,0.04127703303905407
1205,0.059151690612638905,0.04273674746880591
1206,0.05823166770166011,0.050517069696784565
1207,0.07002430398367909,0.05629638643102879
1208,0.050355740939468235,0.05478346223563384
1209,0.10040050468947079,0.05309529470564583
1210,0.07033999907570306,0.05914663292355268
1211,0.06834572938915215,0.060040982557092906
1212,0.06375949299877229,0.057994060241861475
1213,0.08116905710263077,0.08472979103058366
1214,0.051807770538345774,0.06006558079311524
1215,0.09361006827375089,0.0827131168843628
1216,0.07269500228236145,0.060449883793780225
1217,0.08083053498449112,0.08085778275383795
1218,0.06882439190941773,0.05332703296241518
1219,0.06893419576294758,0.049475632468437315
1220,0.0705411773737914,0.04493503188679175
1221,0.07252109588518195,0.05501725460022126
1222,0.062355513443872274,0.05356681696536352
1223,0.06686198770157466,0.04577563207335807
1224,0.07220338274148652,0.05263057935988325
1225,0.06735625352155927,0.05076779371599518
1226,0.08019831078117842,0.05654042036146284
1227,0.06927452886813604,0.05548962140282642
1228,0.05288857548119361,0.04484340888313731
1229,0.0748176838260894,0.056648462226345016
1230,0.0636517284053991,0.07603144506727938
1231,0.07631183036079187,0.050514931328232246
1232,0.07217700815165103,0.059868246655216666
1233,0.06659597890017291,0.04501842611499387
1234,0.07039164870105959,0.05353447638352453
1235,0.06719407311988096,0.057124163095162356
1236,0.07486668290121444,0.05861059278089961
1237,0.10295643316701339,0.06250462193219941
1238,0.0685333498071832,0.05681013971420909
1239,0.08704848482468994,0.05241976437262524
1240,0.08184849282499458,0.05805450679565669
1241,0.07535513830065059,0.051349262620869175
1242,0.0748651400463853,0.06957959248691531
1243,0.07135143573874383,0.058106168006567475
1244,0.08198375977666941,0.05397373917344213
1245,0.07687850247634162,0.05116537774299462
1246,0.07028299430649204,0.051569244448163805
1247,0.07683876266223122,0.05571776299827094
1248,0.06059909142491196,0.04491454588668257
1249,0.07299182431317083,0.05480507256276303
1250,0.08299669666871747,0.05979426494070898
1251,0.08773424151911254,0.06723341599798578
1252,0.1014349521640802,0.07109102255303637
1253,0.09377606229401525,0.06366393531876369
1254,0.09934669313809359,0.07443904327690144
1255,0.09330180491642227,0.0536587860926648
1256,0.08966939599397827,0.06918087878406544
1257,0.07902257899421794,0.07695120585371845
1258,0.07727567241342496,0.05319400889716804
1259,0.08214377079480668,0.051811993642063396
1260,0.0694361546391882,0.08679608668367854
1261,0.07700108050054957,0.057075125414239224
1262,0.09318464562864218,0.08572042702915574
1263,0.062433193154197576,0.05164756157913312
1264,0.08138798027119835,0.05231595662987975
1265,0.07366025560568669,0.056898157293736526
1266,0.12295130209331114,0.06448012309251247
1267,0.07055937550034429,0.06682303439814327
1268,0.08179215485344567,0.06385027493631619
1269,0.07203253213036308,0.05617379868255482
1270,0.0754993190210943,0.060908900268029906
1271,0.07278413542461555,0.0615547393249446
1272,0.05566470224394567,0.05317849974725886
1273,0.0702983376443302,0.0545686011795804
1274,0.061647378152712956,0.05767805985996943
1275,0.06102210929585543,0.06280159555640419
1276,0.06990493698601573,0.06505390043004117
1277,0.05095552842712509,0.03688857573739397
1278,0.06432906355616294,0.06460289244784725
1279,0.07216699855500994,0.05051279014445097
1280,0.06451000252913978,0.062119977141495156
1281,0.09339895308869547,0.10851981873411481
1282,0.08494235430108632,0.06447739544157256
1283,0.08033099511231376,0.06158840604965533
1284,0.08147307684612917,0.05248169630293913
1285,0.07469349473684135,0.06251060795440298
1286,0.08467365321706853,0.058340728104813666
1287,0.07796498535764075,0.07728279454133853
1288,0.12523942192532428,0.07840443837391521
1289,0.10958045891204815,0.08327465290254209
1290,0.10455453370692117,0.06396927741575185
1291,0.09943673939821977,0.056057351390591696
1292,0.08655547030980504,0.05703834296149903
1293,0.09017378987394585,0.05777924458948699
1294,0.09549519619911541,0.05452041093503583
1295,0.0865512616057031,0.05797486513405288
1296,0.07327353209462566,0.05029232331162769
1297,0.07540609085180294,0.053225903525720424
1298,0.06730663185016117,0.05686495861845221
1299,0.07947799452724112,
